oid,oname,olon,olat,did,dname,dlon,dlat,flow
145,JIULONGSHAN,116.4720254,39.89224055,102,TONGZHOU BEIGUAN,116.6557478,39.91735694,2355
145,JIULONGSHAN,116.4720254,39.89224055,104,HUANGQU,116.5725181,39.92324413,2742
145,JIULONGSHAN,116.4720254,39.89224055,106,DALIANPO,116.557871,39.92299787,2366
145,JIULONGSHAN,116.4720254,39.89224055,107,CHANGYING,116.5937924,39.92468758,4507
145,JIULONGSHAN,116.4720254,39.89224055,112,WUZI XUEYUAN LU,116.6336842,39.92566142,3453
145,JIULONGSHAN,116.4720254,39.89224055,118,JINTAI LU,116.4722678,39.92198893,5381
145,JIULONGSHAN,116.4720254,39.89224055,120,JIAOHUACHANG,116.5313229,39.85434877,2338
145,JIULONGSHAN,116.4720254,39.89224055,121,SHUANGHE,116.520759,39.85858552,9199
145,JIULONGSHAN,116.4720254,39.89224055,122,GUANGQUMENWAI,116.4431193,39.89224848,6564
145,JIULONGSHAN,116.4720254,39.89224055,126,HAPPY VALLEY,116.4934624,39.86551502,9614
145,JIULONGSHAN,116.4720254,39.89224055,127,WANZI,116.3216688,39.88886888,4669
145,JIULONGSHAN,116.4720254,39.89224055,129,HUAGONG,116.4976674,39.88599532,2472
145,JIULONGSHAN,116.4720254,39.89224055,130,DAGUANYING,116.3294914,39.88868197,5531
145,JIULONGSHAN,116.4720254,39.89224055,133,HUFANGQIAO,116.3779861,39.88805696,3017
145,JIULONGSHAN,116.4720254,39.89224055,134,FATOU,116.5058603,39.85967807,10005
145,JIULONGSHAN,116.4720254,39.89224055,136,NANLOUZIZHUANG,116.4953641,39.87337288,5931
145,JIULONGSHAN,116.4720254,39.89224055,138,GUANG'ANMENNEI,116.3518597,39.88826503,9654
145,JIULONGSHAN,116.4720254,39.89224055,139,GUANGQUMENNEI,116.4279902,39.89231062,6433
145,JIULONGSHAN,116.4720254,39.89224055,140,BAIZIWAN,116.4916882,39.89133955,8889
145,JIULONGSHAN,116.4720254,39.89224055,141,QIAOWAN,116.4026163,39.89129505,2171
145,JIULONGSHAN,116.4720254,39.89224055,142,ZHUSHIKOU,116.3921784,39.88958445,2465
145,JIULONGSHAN,116.4720254,39.89224055,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,12111
145,JIULONGSHAN,116.4720254,39.89224055,157,YONGDINGMENWAI,116.3933514,39.8650257,2562
145,JIULONGSHAN,116.4720254,39.89224055,199,CHENGSHOUSI,116.4415381,39.84437995,2267
145,JIULONGSHAN,116.4720254,39.89224055,203,PANJIAYUAN,116.4549629,39.87455104,2303
145,JIULONGSHAN,116.4720254,39.89224055,213,SHILIHE,116.4522277,39.86452173,11777
145,JIULONGSHAN,116.4720254,39.89224055,229,JIANGTAI,116.4839675,39.96971125,12020
145,JIULONGSHAN,116.4720254,39.89224055,230,PINGLEYUAN,116.4712922,39.88368009,3933
145,JIULONGSHAN,116.4720254,39.89224055,231,DONGHUQU,116.4612824,40.00901984,4511
145,JIULONGSHAN,116.4720254,39.89224055,232,ZAOYING,116.4689137,39.94289623,5303
145,JIULONGSHAN,116.4720254,39.89224055,233,DONGFENG BEIQIAO,116.4799873,39.95731098,3528
145,JIULONGSHAN,116.4720254,39.89224055,234,FUTONG,116.4652082,39.9906526,5888
145,JIULONGSHAN,116.4720254,39.89224055,235,LAIGUANGYING,116.4607364,40.01891895,4627
145,JIULONGSHAN,116.4720254,39.89224055,236,CHAOYANG PARK,116.4723058,39.93236236,7279
145,JIULONGSHAN,116.4720254,39.89224055,237,WANGJINGNAN,116.4758175,39.98338356,7681
145,JIULONGSHAN,116.4720254,39.89224055,238,BEIJING UNIVERSITY OF TECHNOLOGY WEST GATE,116.471326,39.87394851,7277
145,JIULONGSHAN,116.4720254,39.89224055,239,JINGTAI,116.4045152,39.86374007,2750
145,JIULONGSHAN,116.4720254,39.89224055,241,FANGZHUANG,116.4339218,39.86453581,5840
145,JIULONGSHAN,116.4720254,39.89224055,242,WANGJING,116.4625468,39.9975244,3983
145,JIULONGSHAN,116.4720254,39.89224055,260,WANGJINGDONG,116.4806968,40.00205871,2302
145,JIULONGSHAN,116.4720254,39.89224055,279,SHUANGQIAO,116.5709349,39.90918577,2096
145,JIULONGSHAN,116.4720254,39.89224055,283,COMMUNICATION UNIVERSITY OF CHINA,116.5490198,39.90820929,2317
147,DEMAO,116.4355011,39.77114997,148,MUXIYUAN,116.3937108,39.85777379,3115
148,MUXIYUAN,116.3937108,39.85777379,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,2195
148,MUXIYUAN,116.3937108,39.85777379,147,DEMAO,116.4355011,39.77114997,3371
148,MUXIYUAN,116.3937108,39.85777379,151,HEYI,116.395896,39.8136471,3495
148,MUXIYUAN,116.3937108,39.85777379,153,HUOJIAN WANYUAN,116.4124937,39.7978229,2057
148,MUXIYUAN,116.3937108,39.85777379,154,WUFUTANG,116.4174883,39.78392353,2895
148,MUXIYUAN,116.3937108,39.85777379,155,YINGHAI,116.4428719,39.75952352,7113
149,DAHONGMENNAN,116.394842,39.83487815,155,YINGHAI,116.4428719,39.75952352,2216
150,TIANQIAO,116.3926112,39.88113494,151,HEYI,116.395896,39.8136471,2844
150,TIANQIAO,116.3926112,39.88113494,153,HUOJIAN WANYUAN,116.4124937,39.7978229,2270
150,TIANQIAO,116.3926112,39.88113494,155,YINGHAI,116.4428719,39.75952352,2941
151,HEYI,116.395896,39.8136471,142,ZHUSHIKOU,116.3921784,39.88958445,2802
151,HEYI,116.395896,39.8136471,148,MUXIYUAN,116.3937108,39.85777379,2898
151,HEYI,116.395896,39.8136471,150,TIANQIAO,116.3926112,39.88113494,2871
151,HEYI,116.395896,39.8136471,152,HAIHUTUN,116.3940845,39.85051083,2149
152,HAIHUTUN,116.3940845,39.85051083,150,TIANQIAO,116.3926112,39.88113494,2017
152,HAIHUTUN,116.3940845,39.85051083,155,YINGHAI,116.4428719,39.75952352,3358
153,HUOJIAN WANYUAN,116.4124937,39.7978229,150,TIANQIAO,116.3926112,39.88113494,2164
153,HUOJIAN WANYUAN,116.4124937,39.7978229,155,YINGHAI,116.4428719,39.75952352,3843
154,WUFUTANG,116.4174883,39.78392353,148,MUXIYUAN,116.3937108,39.85777379,2785
154,WUFUTANG,116.4174883,39.78392353,150,TIANQIAO,116.3926112,39.88113494,2122
154,WUFUTANG,116.4174883,39.78392353,152,HAIHUTUN,116.3940845,39.85051083,2423
155,YINGHAI,116.4428719,39.75952352,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,2436
155,YINGHAI,116.4428719,39.75952352,138,GUANG'ANMENNEI,116.3518597,39.88826503,2006
155,YINGHAI,116.4428719,39.75952352,142,ZHUSHIKOU,116.3921784,39.88958445,4344
155,YINGHAI,116.4428719,39.75952352,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,3922
155,YINGHAI,116.4428719,39.75952352,148,MUXIYUAN,116.3937108,39.85777379,6448
155,YINGHAI,116.4428719,39.75952352,149,DAHONGMENNAN,116.394842,39.83487815,2340
155,YINGHAI,116.4428719,39.75952352,150,TIANQIAO,116.3926112,39.88113494,3296
155,YINGHAI,116.4428719,39.75952352,152,HAIHUTUN,116.3940845,39.85051083,3117
155,YINGHAI,116.4428719,39.75952352,153,HUOJIAN WANYUAN,116.4124937,39.7978229,3370
157,YONGDINGMENWAI,116.3933514,39.8650257,16,XIDAN,116.3692188,39.90584314,2229
157,YONGDINGMENWAI,116.3933514,39.8650257,21,DAWANG LU,116.4708955,39.9075473,5886
157,YONGDINGMENWAI,116.3933514,39.8650257,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,2744
157,YONGDINGMENWAI,116.3933514,39.8650257,118,JINTAI LU,116.4722678,39.92198893,2047
157,YONGDINGMENWAI,116.3933514,39.8650257,145,JIULONGSHAN,116.4720254,39.89224055,2303
157,YONGDINGMENWAI,116.3933514,39.8650257,213,SHILIHE,116.4522277,39.86452173,3303
157,YONGDINGMENWAI,116.3933514,39.8650257,229,JIANGTAI,116.4839675,39.96971125,3916
157,YONGDINGMENWAI,116.3933514,39.8650257,236,CHAOYANG PARK,116.4723058,39.93236236,2284
157,YONGDINGMENWAI,116.3933514,39.8650257,237,WANGJINGNAN,116.4758175,39.98338356,2473
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,14,FUXINGMEN,116.3509955,39.90587914,2311
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,19,GUOMAO,116.4545695,39.90745797,3050
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,26,DONGSI SHITIAO,116.4279143,39.93253957,2079
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,27,JISHUITAN,116.3664839,39.94733224,3089
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,28,FUCHENGMEN,116.3500586,39.922394,3686
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,30,ZHANGCHUN JIE,116.3571623,39.89808465,2123
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,4002
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,33,XIZHIMEN,116.3486802,39.93936227,5908
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,34,LAMA TEMPLE,116.4104652,39.94749011,2946
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,36,CHAOYANGMEN,116.427473,39.92315025,5060
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,38,GULOUDAJIE,116.3876085,39.94687906,2696
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,39,DONGZHIMEN,116.4286341,39.94048014,3626
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,50,ZHONGGUANCUN,116.3103902,39.98277487,5083
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,64,WEIGONGCUN,116.3171699,39.95637838,2323
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,5866
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,3483
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,80,BEIYUANLU NORTH,116.4118542,40.02921578,2097
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,95,DONGDAQIAO,116.4456658,39.92163632,3844
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,96,QINGNIAN LU,116.5109998,39.9219475,2401
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,113,HAIDIAN WULUJU,116.2705479,39.9310402,2066
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,114,NANLUOGU XIANG,116.3973595,39.93207583,4240
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,4807
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,159,NATIONAL ART MUSEUM,116.4046352,39.92283478,5034
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,5060
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,161,LINCUIQIAO,116.3663636,40.02055924,6165
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,162,XIXIAOKOU,116.3454645,40.04555841,12289
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,163,YONGTAIZHUANG,116.3484189,40.03650233,10854
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,164,FOREST PARK SOUTH GATE,116.3863828,40.00847889,6787
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,165,ANHUAQIAO,116.3879585,39.96713745,8884
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,166,ANDELIBEIJIE,116.3889151,39.95583847,3923
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,168,SHENSHAHAI,116.3899426,39.93623679,2968
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,169,YUZHILU,116.3209975,40.0866513,2131
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,170,YUXIN,116.3409795,40.05900668,11044
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,171,BEITUCHENG,116.388,39.97575258,5469
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,172,HUOYING,116.3538927,40.06988967,2380
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,173,OLYMPIC PARK,116.3861012,40.00020124,11082
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,174,ZHUXINZHUANG,116.307463,40.10309986,5267
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,186,JINTAIXIZHAO,116.4555523,39.91565393,2208
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,189,XITUCHENG,116.348068,39.97492379,7562
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,190,ANZHENMEN,116.3997184,39.97557748,4732
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,196,JIANDEMEN,116.375126,39.97523565,4946
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,198,LIANGMAQIAO,116.4559866,39.94802739,3744
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,200,SUZHOU JIE,116.3001828,39.97435776,8054
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,205,ZHICHUNLI,116.3233285,39.97503763,2748
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,206,MUDANYUAN,116.3635979,39.97499995,7742
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,208,TUANJIEHU,116.4555894,39.9324067,3181
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,212,ZHICHUNLU,116.3348131,39.97506981,4481
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,216,SANYUANQIAO,116.4507888,39.95988325,4263
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,219,SHANGDI,116.3141538,40.03158092,5523
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,220,WUDAOKOU,116.331629,39.99157505,7155
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,224,DAZHONGSI,116.3390187,39.96502148,4228
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,227,WANGJINGXI,116.4428415,39.99418525,4552
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,228,XI'ERQI,116.2999944,40.05169386,21922
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,229,JIANGTAI,116.4839675,39.96971125,2513
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,235,LAIGUANGYING,116.4607364,40.01891895,2385
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,242,WANGJING,116.4625468,39.9975244,2306
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,252,LIUDAOKOU,116.3464987,39.99962534,4050
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,254,ANLI LU,116.4016258,40.00121307,2250
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,260,WANGJINGDONG,116.4806968,40.00205871,5933
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,291,CHANGPING,116.2274,40.21936572,6128
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,292,CHANGPING DONGGUAN,116.2560178,40.2204924,3282
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,294,NANSHAO,116.2810204,40.20583923,2846
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,297,LIFE SCIENCE PARK,116.2881383,40.09353249,8034
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,298,SHAHE,116.28259,40.14712414,6602
158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,299,SHAHE UNIVERSITY PARK,116.2743199,40.16342059,2229
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,114,NANLUOGU XIANG,116.3973595,39.93207583,3569
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,5852
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,2835
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,162,XIXIAOKOU,116.3454645,40.04555841,2073
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,163,YONGTAIZHUANG,116.3484189,40.03650233,5065
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,165,ANHUAQIAO,116.3879585,39.96713745,4177
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,167,PINGXIFU,116.3441883,40.08869679,2662
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,168,SHENSHAHAI,116.3899426,39.93623679,2066
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,169,YUZHILU,116.3209975,40.0866513,2237
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,170,YUXIN,116.3409795,40.05900668,6447
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,172,HUOYING,116.3538927,40.06988967,4133
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,173,OLYMPIC PARK,116.3861012,40.00020124,3620
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,174,ZHUXINZHUANG,116.307463,40.10309986,3937
159,NATIONAL ART MUSEUM,116.4046352,39.92283478,298,SHAHE,116.28259,40.14712414,2754
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,114,NANLUOGU XIANG,116.3973595,39.93207583,3973
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,3571
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,159,NATIONAL ART MUSEUM,116.4046352,39.92283478,2299
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,168,SHENSHAHAI,116.3899426,39.93623679,3034
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,170,YUXIN,116.3409795,40.05900668,2170
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,172,HUOYING,116.3538927,40.06988967,2530
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,173,OLYMPIC PARK,116.3861012,40.00020124,3322
160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,174,ZHUXINZHUANG,116.307463,40.10309986,2056
161,LINCUIQIAO,116.3663636,40.02055924,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,2262
161,LINCUIQIAO,116.3663636,40.02055924,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,5150
161,LINCUIQIAO,116.3663636,40.02055924,159,NATIONAL ART MUSEUM,116.4046352,39.92283478,2251
161,LINCUIQIAO,116.3663636,40.02055924,167,PINGXIFU,116.3441883,40.08869679,2243
161,LINCUIQIAO,116.3663636,40.02055924,170,YUXIN,116.3409795,40.05900668,2704
161,LINCUIQIAO,116.3663636,40.02055924,172,HUOYING,116.3538927,40.06988967,3413
161,LINCUIQIAO,116.3663636,40.02055924,174,ZHUXINZHUANG,116.307463,40.10309986,3155
161,LINCUIQIAO,116.3663636,40.02055924,298,SHAHE,116.28259,40.14712414,3396
162,XIXIAOKOU,116.3454645,40.04555841,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,2305
162,XIXIAOKOU,116.3454645,40.04555841,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,2079
162,XIXIAOKOU,116.3454645,40.04555841,75,TIANTONGYUAN NORTH,116.406713,40.08191323,2499
162,XIXIAOKOU,116.3454645,40.04555841,89,LISHUIQIAO,116.4056246,40.05155897,2668
162,XIXIAOKOU,116.3454645,40.04555841,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,2023
162,XIXIAOKOU,116.3454645,40.04555841,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,10166
162,XIXIAOKOU,116.3454645,40.04555841,164,FOREST PARK SOUTH GATE,116.3863828,40.00847889,2659
162,XIXIAOKOU,116.3454645,40.04555841,165,ANHUAQIAO,116.3879585,39.96713745,2757
162,XIXIAOKOU,116.3454645,40.04555841,167,PINGXIFU,116.3441883,40.08869679,3775
162,XIXIAOKOU,116.3454645,40.04555841,169,YUZHILU,116.3209975,40.0866513,2986
162,XIXIAOKOU,116.3454645,40.04555841,170,YUXIN,116.3409795,40.05900668,4389
162,XIXIAOKOU,116.3454645,40.04555841,171,BEITUCHENG,116.388,39.97575258,2354
162,XIXIAOKOU,116.3454645,40.04555841,172,HUOYING,116.3538927,40.06988967,6333
162,XIXIAOKOU,116.3454645,40.04555841,173,OLYMPIC PARK,116.3861012,40.00020124,2971
162,XIXIAOKOU,116.3454645,40.04555841,174,ZHUXINZHUANG,116.307463,40.10309986,5121
162,XIXIAOKOU,116.3454645,40.04555841,200,SUZHOU JIE,116.3001828,39.97435776,2034
162,XIXIAOKOU,116.3454645,40.04555841,228,XI'ERQI,116.2999944,40.05169386,2930
162,XIXIAOKOU,116.3454645,40.04555841,291,CHANGPING,116.2274,40.21936572,2382
162,XIXIAOKOU,116.3454645,40.04555841,297,LIFE SCIENCE PARK,116.2881383,40.09353249,2439
162,XIXIAOKOU,116.3454645,40.04555841,298,SHAHE,116.28259,40.14712414,5247
163,YONGTAIZHUANG,116.3484189,40.03650233,14,FUXINGMEN,116.3509955,39.90587914,2104
163,YONGTAIZHUANG,116.3484189,40.03650233,15,JIANGUOMEN,116.4292136,39.90722615,2013
163,YONGTAIZHUANG,116.3484189,40.03650233,19,GUOMAO,116.4545695,39.90745797,3233
163,YONGTAIZHUANG,116.3484189,40.03650233,28,FUCHENGMEN,116.3500586,39.922394,2651
163,YONGTAIZHUANG,116.3484189,40.03650233,30,ZHANGCHUN JIE,116.3571623,39.89808465,2392
163,YONGTAIZHUANG,116.3484189,40.03650233,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,3966
163,YONGTAIZHUANG,116.3484189,40.03650233,33,XIZHIMEN,116.3486802,39.93936227,2515
163,YONGTAIZHUANG,116.3484189,40.03650233,34,LAMA TEMPLE,116.4104652,39.94749011,2088
163,YONGTAIZHUANG,116.3484189,40.03650233,36,CHAOYANGMEN,116.427473,39.92315025,4029
163,YONGTAIZHUANG,116.3484189,40.03650233,38,GULOUDAJIE,116.3876085,39.94687906,2168
163,YONGTAIZHUANG,116.3484189,40.03650233,39,DONGZHIMEN,116.4286341,39.94048014,3761
163,YONGTAIZHUANG,116.3484189,40.03650233,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,3917
163,YONGTAIZHUANG,116.3484189,40.03650233,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,4266
163,YONGTAIZHUANG,116.3484189,40.03650233,89,LISHUIQIAO,116.4056246,40.05155897,2291
163,YONGTAIZHUANG,116.3484189,40.03650233,95,DONGDAQIAO,116.4456658,39.92163632,2942
163,YONGTAIZHUANG,116.3484189,40.03650233,96,QINGNIAN LU,116.5109998,39.9219475,2211
163,YONGTAIZHUANG,116.3484189,40.03650233,114,NANLUOGU XIANG,116.3973595,39.93207583,3245
163,YONGTAIZHUANG,116.3484189,40.03650233,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,4209
163,YONGTAIZHUANG,116.3484189,40.03650233,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,9194
163,YONGTAIZHUANG,116.3484189,40.03650233,159,NATIONAL ART MUSEUM,116.4046352,39.92283478,4536
163,YONGTAIZHUANG,116.3484189,40.03650233,164,FOREST PARK SOUTH GATE,116.3863828,40.00847889,4942
163,YONGTAIZHUANG,116.3484189,40.03650233,165,ANHUAQIAO,116.3879585,39.96713745,3471
163,YONGTAIZHUANG,116.3484189,40.03650233,167,PINGXIFU,116.3441883,40.08869679,3450
163,YONGTAIZHUANG,116.3484189,40.03650233,168,SHENSHAHAI,116.3899426,39.93623679,2495
163,YONGTAIZHUANG,116.3484189,40.03650233,169,YUZHILU,116.3209975,40.0866513,2530
163,YONGTAIZHUANG,116.3484189,40.03650233,170,YUXIN,116.3409795,40.05900668,3682
163,YONGTAIZHUANG,116.3484189,40.03650233,171,BEITUCHENG,116.388,39.97575258,2468
163,YONGTAIZHUANG,116.3484189,40.03650233,172,HUOYING,116.3538927,40.06988967,6802
163,YONGTAIZHUANG,116.3484189,40.03650233,173,OLYMPIC PARK,116.3861012,40.00020124,5510
163,YONGTAIZHUANG,116.3484189,40.03650233,174,ZHUXINZHUANG,116.307463,40.10309986,5915
163,YONGTAIZHUANG,116.3484189,40.03650233,189,XITUCHENG,116.348068,39.97492379,3423
163,YONGTAIZHUANG,116.3484189,40.03650233,190,ANZHENMEN,116.3997184,39.97557748,2411
163,YONGTAIZHUANG,116.3484189,40.03650233,198,LIANGMAQIAO,116.4559866,39.94802739,2916
163,YONGTAIZHUANG,116.3484189,40.03650233,200,SUZHOU JIE,116.3001828,39.97435776,4179
163,YONGTAIZHUANG,116.3484189,40.03650233,205,ZHICHUNLI,116.3233285,39.97503763,2081
163,YONGTAIZHUANG,116.3484189,40.03650233,206,MUDANYUAN,116.3635979,39.97499995,2944
163,YONGTAIZHUANG,116.3484189,40.03650233,208,TUANJIEHU,116.4555894,39.9324067,2834
163,YONGTAIZHUANG,116.3484189,40.03650233,212,ZHICHUNLU,116.3348131,39.97506981,2091
163,YONGTAIZHUANG,116.3484189,40.03650233,216,SANYUANQIAO,116.4507888,39.95988325,4381
163,YONGTAIZHUANG,116.3484189,40.03650233,227,WANGJINGXI,116.4428415,39.99418525,2136
163,YONGTAIZHUANG,116.3484189,40.03650233,228,XI'ERQI,116.2999944,40.05169386,4754
163,YONGTAIZHUANG,116.3484189,40.03650233,242,WANGJING,116.4625468,39.9975244,2127
163,YONGTAIZHUANG,116.3484189,40.03650233,260,WANGJINGDONG,116.4806968,40.00205871,3555
